,Common Name,Animalia_Link,Kingdom,Phylum,Class,Order,Family,Genus,SPECIES,Continents,Countries,Biome,Ref,Introduced Countries,Regions,Lifestyle,Seasonal behavior,Subfamily,Subclass,Infraclass,Superorder,Subcontinents,Group name,Suborder,Oceans,Islands,Tribe,Seas
0,flutist-wren,https://animalia.bio/flutist-wren/,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Microcerculus,Microcerculus ustulatus,South America,"Brazil,","Forest,Mountains","https://en.wikipedia.org/wiki/Flutist_wren,https://www.iucnredlist.org/species/22711547/94300429,https://xeno-canto.org/303633",,,,,,,,,,,,,,,
0,fluttering-shearwater,https://animalia.bio/fluttering-shearwater/,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus gavia,,"Australia,","Intertidal zone,Neritic zone,Oceanic pelagic zone,Coastal,Marine,Forest,Mountains,Rocky areas,Shrubland","https://en.wikipedia.org/wiki/Fluttering_shearwater,https://www.iucnredlist.org/species/22698249/132638295,https://xeno-canto.org/666561",,,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Soaring, ,Seabird, ,Burrowing",Migrating,,,,,,,,,,,
0,fly-river-grassbird,https://animalia.bio/fly-river-grassbird/,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Poodytes,Poodytes albolimbatus,Asia,"Papua New Guinea,","Freshwater,Wetlands,Marsh","https://en.wikipedia.org/wiki/Fly_River_grassbird,https://www.iucnredlist.org/species/22715497/152530729",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,flying-steamer-duck,https://animalia.bio/flying-steamer-duck/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tachyeres,Tachyeres patachonicus,South America,"Chile,","Freshwater,Intertidal zone,Neritic zone,Wetlands,Marine","https://en.wikipedia.org/wiki/Flying_steamer_duck,https://www.iucnredlist.org/species/22680052/132524796,https://xeno-canto.org/450175",,Argentina,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Waterfowl",Migrating,,,,,,,,,,,
0,foothill-elaenia,https://animalia.bio/foothill-elaenia/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiopagis,Myiopagis olallai,South America,"Ecuador,","Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Foothill_elaenia,https://www.iucnredlist.org/species/22729451/154077532,https://xeno-canto.org/544313",,,,,,,,,,,,,,,
0,foothill-schiffornis,https://animalia.bio/foothill-schiffornis/,Animalia,Chordata,Aves,Passeriformes,Tityridae,Schiffornis,Schiffornis aenea,South America,"Ecuador,","Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Foothill_schiffornis,https://www.iucnredlist.org/species/103677427/112282546,https://xeno-canto.org/608614",,,,,,,,,,,,,,,
0,foothill-screech-owl,https://animalia.bio/foothill-screech-owl/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,Megascops roraimae,,"Costa Rica,",Forest,"https://en.wikipedia.org/wiki/Foothill_screech_owl,https://xeno-canto.org/703065",,,,,,,,,,,,,,,
0,foothill-screech-owl---,https://animalia.bio/foothill-screech-owl---/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,foothill-stipplethroat,https://animalia.bio/foothill-stipplethroat/,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Epinecrophylla,Epinecrophylla spodionota,South America,"Ecuador,","Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Foothill_stipplethroat,https://www.iucnredlist.org/species/22701484/110787890,https://xeno-canto.org/608022",,,,,,,,,,,,,,,
0,forbess-blackbird,https://animalia.bio/forbess-blackbird/,Animalia,Chordata,Aves,Passeriformes,Icteridae,Anumara,Anumara forbesi,South America,Brazil,"Forest,Grassland,Agricultural,Anthropogenic biome","https://en.wikipedia.org/wiki/Forbes's_blackbird,https://www.iucnredlist.org/species/22724274/172279232,https://xeno-canto.org/697471",,,,,,,,,,,,,,,
0,forbess-forest-rail,https://animalia.bio/forbess-forest-rail/,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallicula,Rallicula forbesi,Asia,"Papua New Guinea,","Forest,Mountains","https://en.wikipedia.org/wiki/Forbes's_forest_rail,https://www.iucnredlist.org/species/22692298/93346761,https://xeno-canto.org/38309",,,,,,Neornithes,Neognathae,Neoaves,,,,,,,
0,forbess-mannikin,https://animalia.bio/forbess-mannikin/,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lonchura,Lonchura forbesi,,Papua New Guinea,Grassland,"https://en.wikipedia.org/wiki/Forbes's_mannikin,https://www.iucnredlist.org/species/22719876/94649504",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,forbess-plover,https://animalia.bio/forbess-plover/,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius forbesi,Africa,"Equatorial Guinea,","Freshwater,Grassland,Rocky areas,Savanna,Wetlands","https://en.wikipedia.org/wiki/Forbes's_plover,https://www.iucnredlist.org/species/22693807/93424175,https://xeno-canto.org/694078",,,,,,,,,,,,,,,
0,forbeswatsons-swift,https://animalia.bio/forbeswatsons-swift/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forest-batis,https://animalia.bio/forest-batis/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forest-bittern,https://animalia.bio/forest-bittern/,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Zonerodius,Zonerodius heliosylus,Asia,"Papua New Guinea,","Freshwater,Forest,Wetlands","https://en.wikipedia.org/wiki/Forest_bittern,https://www.iucnredlist.org/species/22697274/117210228",,,,,,Neornithes,Neognathae,Neoaves,,,,,,,
0,forest-buzzard,https://animalia.bio/forest-buzzard/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo trizonatus,Africa,South Africa,"Anthropogenic biome,Forest,Grassland,Agricultural,Woodland,Mountains","https://en.wikipedia.org/wiki/Forest_buzzard,https://www.iucnredlist.org/species/22735392/118530114",,,"Terrestrial, ,Oviparous, ,Altricial, ,Territorial, ,Soaring",Migrating,,,,,,,,,,,
0,forest-canary,https://animalia.bio/forest-canary/,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Crithagra,Crithagra scotops,Africa,South Africa,"Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Forest_canary,https://www.iucnredlist.org/species/22720113/94658032,https://xeno-canto.org/509755",,Eswatini,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,forest-doublecollared-sunbird,https://animalia.bio/forest-doublecollared-sunbird/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forest-elaenia,https://animalia.bio/forest-elaenia/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiopagis,Myiopagis gaimardii,"South America,",North America,"Freshwater,Anthropogenic biome,Forest,Wetlands,Mangrove,Swamp","https://en.wikipedia.org/wiki/Forest_elaenia,https://www.iucnredlist.org/species/22699230/93720029,https://xeno-canto.org/706976",,"Trinidad and Tobago,","Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,forest-fody,https://animalia.bio/forest-fody/,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia omissa,Africa,Madagascar,Forest,"https://en.wikipedia.org/wiki/Forest_fody,https://www.iucnredlist.org/species/22719144/131990768,https://xeno-canto.org/573769",,,,,,,,,,,,,,,
0,forest-honeyeater,https://animalia.bio/forest-honeyeater/,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Microptilotis,Microptilotis montanus,Asia,"Papua New Guinea,","Anthropogenic biome,Forest,Mountains","https://en.wikipedia.org/wiki/Forest_honeyeater,https://www.iucnredlist.org/species/22703984/130244057",,,,,,,,,,,,,,,
0,forest-kingfisher,https://animalia.bio/forest-kingfisher/,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus macleayii,Asia,"Australia,","Freshwater,Anthropogenic biome,Forest,Savanna,Mangrove","https://en.wikipedia.org/wiki/Forest_kingfisher,https://www.iucnredlist.org/species/22683322/92983942,https://xeno-canto.org/707008",,,"Terrestrial, ,Oviparous, ,Arboreal, ,Burrowing",Migrating,Halcyoninae,Neornithes,Neognathae,Neoaves,,,Alcedini,,,,
0,forest-owlet,https://animalia.bio/forest-owlet/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Athene,Athene blewitti,Asia,India,Forest,"https://en.wikipedia.org/wiki/Forest_owlet,https://www.iucnredlist.org/species/22689335/132251554,https://xeno-canto.org/414032",,,"Terrestrial, ,Oviparous, ,Altricial, ,Territorial",Not a migrant,,,,,,,,,,,
0,forest-penduline-tit,https://animalia.bio/forest-penduline-tit/,Animalia,Chordata,Aves,Passeriformes,Remizidae,Anthoscopus,Anthoscopus flavifrons,Africa,"Equatorial Guinea,","Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Forest_penduline_tit,https://www.iucnredlist.org/species/22711660/118702793",,,,,,,,,,,,,,,
0,forest-raven,https://animalia.bio/forest-raven/,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus tasmanicus,,Australia,"Anthropogenic biome,Forest,Grassland,Agricultural,Urban wildlife,Rainforest,Mountains,Rocky areas,Wetlands,Swamp","https://en.wikipedia.org/wiki/Forest_raven,https://www.iucnredlist.org/species/22733499/95059507,https://xeno-canto.org/673981",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,forest-robin,https://animalia.bio/forest-robin/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Stiphrornis,Stiphrornis erythrothorax,Africa,"Equatorial Guinea,","Anthropogenic biome,Forest,Savanna","https://en.wikipedia.org/wiki/Forest_robin,https://www.iucnredlist.org/species/103763077/132191967,https://xeno-canto.org/702851",,,,,,,,,,,,,,,
0,forest-rock-thrush,https://animalia.bio/forest-rock-thrush/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Monticola,Monticola sharpei,Africa,Madagascar,"Anthropogenic biome,Forest,Grassland,Rocky areas,Shrubland,Mountains","https://en.wikipedia.org/wiki/Forest_rock_thrush,https://www.iucnredlist.org/species/22708202/94153474,https://xeno-canto.org/622823",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,forest-scrub-robin,https://animalia.bio/forest-scrub-robin/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Tychaedon,Cercotrichas leucosticta,Africa,"Angola,","Anthropogenic biome,Forest,Shrubland,Rainforest","https://en.wikipedia.org/wiki/Forest_scrub_robin,https://www.iucnredlist.org/species/22709882/132083511,https://xeno-canto.org/568412",,,,,,,,,,,,,,,
0,forest-swallow,https://animalia.bio/forest-swallow/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forest-thrush,https://animalia.bio/forest-thrush/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forest-wagtail,https://animalia.bio/forest-wagtail/,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Dendronanthus,Dendronanthus indicus,Asia,"China,","Anthropogenic biome,Forest,Agricultural,Woodland","https://en.wikipedia.org/wiki/Forest_wagtail,https://www.iucnredlist.org/species/22718345/94576548,https://xeno-canto.org/473791",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,forest-whiteeye,https://animalia.bio/forest-whiteeye/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forest-wood-hoopoe,https://animalia.bio/forest-wood-hoopoe/,Animalia,Chordata,Aves,Bucerotiformes,Phoeniculidae,Rhinopomastus,Phoeniculus castaneiceps,Africa,"Cameroon,",Forest,"https://en.wikipedia.org/wiki/Forest_wood_hoopoe,https://www.iucnredlist.org/species/22682689/92956630,https://xeno-canto.org/399963",,,,,,,,,,,,,,,
0,forktailed-drongo,https://animalia.bio/forktailed-drongo/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forktailed-drongocuckoo,https://animalia.bio/forktailed-drongocuckoo/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forktailed-flycatcher,https://animalia.bio/forktailed-flycatcher/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forktailed-storm-petrel,https://animalia.bio/forktailed-storm-petrel/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forktailed-sunbird,https://animalia.bio/forktailed-sunbird/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forktailed-todytyrant,https://animalia.bio/forktailed-todytyrant/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forktailed-woodnymph,https://animalia.bio/forktailed-woodnymph/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forsters-tern,https://animalia.bio/forsters-tern/,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna forsteri,"North America,",South America,"Brackish water,Coastal,Estuaries,Freshwater,Lakes,Marsh,Wetlands,Rivers,Marine,Neritic zone","https://en.wikipedia.org/wiki/Forster's_tern,https://www.iucnredlist.org/species/22694646/132564836,https://xeno-canto.org/666708",,"Bahamas,","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Soaring, ,Seabird",Migrating,,,,,,,,,,,
0,fortyspotted-pardalote,https://animalia.bio/fortyspotted-pardalote/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,fourbanded-sandgrouse,https://animalia.bio/fourbanded-sandgrouse/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,foveaux-shag,https://animalia.bio/foveaux-shag/,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Leucocarbo,Leucocarbo stewarti,,New Zealand,"Neritic zone,Rocky areas",https://en.wikipedia.org/wiki/Foveaux_shag,,,,,,Neornithes,Neognathae,Neoaves,,,,,,,
0,fox-kestrel,https://animalia.bio/fox-kestrel/,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco alopex,Africa,"Benin,","Desert,Grassland,Rocky areas,Savanna","https://en.wikipedia.org/wiki/Fox_kestrel,https://www.iucnredlist.org/species/22696402/93559888,https://xeno-canto.org/378470",,,,,,,,,,,,,,,
0,foxs-weaver,https://animalia.bio/foxs-weaver/,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,Ploceus spekeoides,Africa,Uganda,"Freshwater,Forest,Grassland,Savanna,Shrubland,Wetlands,Swamp","https://en.wikipedia.org/wiki/Fox's_weaver,https://www.iucnredlist.org/species/22718933/118849332",,,,,,,,,,,,,,,
0,foxy-cisticola,https://animalia.bio/foxy-cisticola/,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola troglodytes,Africa,"Central African Republic,","Freshwater,Forest,Savanna,Shrubland,Wetlands,Grassland,Mountains","https://en.wikipedia.org/wiki/Foxy_cisticola,https://www.iucnredlist.org/species/22713483/94376553,https://xeno-canto.org/209960",,,,,,,,,,,,,,,
0,foxy-lark,https://animalia.bio/foxy-lark/,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Calendulauda,Calendulauda alopex,Africa,"Ethiopia,","Grassland,Savanna,Shrubland","https://en.wikipedia.org/wiki/Foxy_lark,https://www.iucnredlist.org/species/22717086/118709195,https://xeno-canto.org/509966",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,francess-sparrowhawk,https://animalia.bio/francess-sparrowhawk/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter francesiae,Africa,"Comoros,","Anthropogenic biome,Forest,Savanna,Agricultural","https://en.wikipedia.org/wiki/Frances's_sparrowhawk,https://www.iucnredlist.org/species/22695508/93513268,https://xeno-canto.org/418968",,Madagascar,"Terrestrial, ,Oviparous, ,Altricial, ,Soaring",Not a migrant,,,,,,,,,,,
0,franklin’s-gull,https://animalia.bio/franklin’s-gull/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,franklins-gull,https://animalia.bio/franklins-gull/,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Leucophaeus pipixcan,"North America,",South America,"Freshwater,Anthropogenic biome,Intertidal zone,Neritic zone,Oceanic pelagic zone,Wetlands,Coastal,Marine,Grassland","https://en.wikipedia.org/wiki/Franklin's_gull,https://www.iucnredlist.org/species/22694462/132553472,https://xeno-canto.org/534303",,"Belize,","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Soaring, ,Seabird",Migrating,,,,,,,,,,,
0,frasers-eagleowl,https://animalia.bio/frasers-eagleowl/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,frasers-forest-flycatcher,https://animalia.bio/frasers-forest-flycatcher/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Fraseria,Fraseria ocreata,Africa,"Equatorial Guinea,","Forest,Rainforest","https://en.wikipedia.org/wiki/Fraser's_forest_flycatcher,https://www.iucnredlist.org/species/22709101/94192377,https://xeno-canto.org/295387",,,,,,,,,,,,,,,
0,frasers-rufous-thrush,https://animalia.bio/frasers-rufous-thrush/,Animalia,Chordata,Aves,Passeriformes,Turdidae,Stizorhina,Stizorhina fraseri,Africa,"Equatorial Guinea,","Freshwater,Anthropogenic biome,Forest,Wetlands","https://en.wikipedia.org/wiki/Fraser's_rufous_thrush,https://www.iucnredlist.org/species/103878959/94152738,https://xeno-canto.org/664613",,,,,,,,,,,,,,,
0,frasers-sunbird,https://animalia.bio/frasers-sunbird/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,frecklebreasted-thornbird,https://animalia.bio/frecklebreasted-thornbird/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,frecklebreasted-woodpecker,https://animalia.bio/frecklebreasted-woodpecker/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,freckled-duck,https://animalia.bio/freckled-duck/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Stictonetta,Stictonetta naevosa,,Australia,"Freshwater,Wetlands,Coastal,Marine,Swamp","https://en.wikipedia.org/wiki/Freckled_duck,https://www.iucnredlist.org/species/22679836/92831716",,,"Terrestrial, ,Congregatory, ,Nomadic, ,Oviparous, ,Precocial, ,Waterfowl",Migrating,,,,,,,,,,,
0,freckled-nightjar,https://animalia.bio/freckled-nightjar/,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus tristigma,Africa,"South Africa,","Anthropogenic biome,Grassland,Rocky areas,Savanna,Shrubland,Agricultural,Forest,Woodland","https://en.wikipedia.org/wiki/Freckled_nightjar,https://www.iucnredlist.org/species/22689988/93255437,https://xeno-canto.org/699548",,"Angola,",,,,,,,,,,,,,
0,friedmanns-lark,https://animalia.bio/friedmanns-lark/,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Mirafra,Mirafra pulpa,Africa,"Ethiopia,","Grassland,Shrubland","https://en.wikipedia.org/wiki/Friedmann's_lark,https://www.iucnredlist.org/species/22717033/94518753",,,,,,,,,,,,,,,
0,friendly-bush-warbler,https://animalia.bio/friendly-bush-warbler/,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Locustella,Locustella accentor,Asia,Malaysia,"Forest,Shrubland","https://en.wikipedia.org/wiki/Friendly_bush_warbler,https://www.iucnredlist.org/species/22714554/94420435,https://xeno-canto.org/564769",,,,,,,,,,,,,,,
0,friendly-fantail,https://animalia.bio/friendly-fantail/,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura albolimbata,Asia,"Papua New Guinea,","Anthropogenic biome,Forest,Grassland,Savanna,Mountains,Montane forest","https://en.wikipedia.org/wiki/Friendly_fantail,https://www.iucnredlist.org/species/22706842/94093261,https://xeno-canto.org/561256",,,,,,,,,,,,,,,
0,frilled-coquette,https://animalia.bio/frilled-coquette/,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Lophornis,Lophornis magnificus,South America,Brazil,"Anthropogenic biome,Forest,Savanna,Agricultural","https://en.wikipedia.org/wiki/Frilled_coquette,https://www.iucnredlist.org/species/22687190/93144425",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,frilled-monarch,https://animalia.bio/frilled-monarch/,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Arses,Arses telescopthalmus,Asia,"Papua New Guinea,","Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Frilled_monarch,https://www.iucnredlist.org/species/103712805/118761815,https://xeno-canto.org/634700",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,frillnecked-monarch,https://animalia.bio/frillnecked-monarch/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,fringebacked-fireeye,https://animalia.bio/fringebacked-fireeye/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,fruithunter,https://animalia.bio/fruithunter/,Animalia,Chordata,Aves,Passeriformes,Turdidae,Chlamydochaera,Chlamydochaera jefferyi,Asia,"Indonesia,",Forest,"https://en.wikipedia.org/wiki/Fruithunter,https://www.iucnredlist.org/species/22708965/94187089,https://xeno-canto.org/520313",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,fuegian-snipe,https://animalia.bio/fuegian-snipe/,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago stricklandii,South America,"Chile,","Freshwater,Grassland,Wetlands,Forest,Shrubland,Marsh","https://en.wikipedia.org/wiki/Fuegian_snipe,https://www.iucnredlist.org/species/22693127/93385342",,Argentina,,,,,,,,,,,,,
0,fuegian-steamer-duck,https://animalia.bio/fuegian-steamer-duck/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tachyeres,Tachyeres pteneres,South America,"Chile,","Intertidal zone,Neritic zone,Marine,Rocky areas","https://en.wikipedia.org/wiki/Fuegian_steamer_duck,https://www.iucnredlist.org/species/22680033/133081668,https://xeno-canto.org/44443",,,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Burrowing, ,Waterfowl, ,Flightless bird",Not a migrant,,,,,,,,,,,
0,fuertess-parrot,https://animalia.bio/fuertess-parrot/,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Hapalopsittaca,Hapalopsittaca fuertesi,South America,Colombia,Forest,"https://en.wikipedia.org/wiki/Fuertes's_parrot,https://www.iucnredlist.org/species/22686163/129991405,https://xeno-canto.org/588715",,,,,,,,,,,,,,,
0,fujian-niltava,https://animalia.bio/fujian-niltava/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Niltava,Niltava davidi,Asia,"China,","Anthropogenic biome,Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Fujian_niltava,https://www.iucnredlist.org/species/22709470/94210770,https://xeno-canto.org/696613",,,,,,,,,,,,,,,
0,fülleborns-boubou,https://animalia.bio/fülleborns-boubou/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,fülleborns-longclaw,https://animalia.bio/fülleborns-longclaw/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,fulmar-prion,https://animalia.bio/fulmar-prion/,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila crassirostris,Antarctica,New Zealand,"Intertidal zone,Neritic zone,Oceanic pelagic zone,Rocky areas,Coastal,Marine","https://en.wikipedia.org/wiki/Fulmar_prion,https://www.iucnredlist.org/species/22698128/132627340",,,,,,,,,,,,,Heard Island and McDonald Islands,,
